division,district,upazila,post_office,postal_code,source_url
Rajshahi,Joypurhat,Kalai,Kalai UPO,5930,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
Rajshahi,Joypurhat,Khetlal,Khetal UPO,5920,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
Rajshahi,Joypurhat,Panchbibi,Panchbibi UPO,5910,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
Rajshahi,Naogaon,Atrai,Ahsangonj (Atral) UPO,6596,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Atrai,Bandai Khara SO,6597,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Badalgachi,Badalgachi UPO,6570,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Dhamoirhat,Dhamuirhat UPO,6580,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Manda,Baliha EDSO,6512,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Manda,Manda SO,6511,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Manda,Prasadpur (Manda) UPO,6510,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Mohadevpur,Mahadebpur UPO,6530,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Naogaon Sadar,Naogaon HO,6500,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Post TSO,6501,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Niamatpur,Niamatpur UPO,6520,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Patnitala,Patmitala UPO,6540,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Porsha,Ganguria EDSO,6552,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Porsha,Nitpur (Pursa) UPO,6550,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Porsha,Pursa EDSO,6551,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Raninagar,Kashimpur SO,6591,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Raninagar,Raninagar UPO,6590,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Sapahar,Madheel SO,6561,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Naogaon,Sapahar,Sapahar UPO,6560,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
Rajshahi,Natore,Bagatipara,Lakkanhati (Bagatipara) UPO,6410,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Baraigram,Ahmedpur Bazar SO,6433,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Baraigram,Baraigram EDSO,6432,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Baraigram,Dayarampur SO,6431,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Baraigram,Harua (Baraigram),6430,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Gurudaspur,Hatgurudaspur (Gurudaspur),6440,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Lalpur,Abdullpur EDSO,6422,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Lalpur,Gopalpur (Lalpur),6420,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Lalpur,Lalpur SO,6421,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Naldanga,,,
Rajshahi,Natore,Natore Sadar,Baidhyabelgaria EDSO,6402,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Natore Sadar,Digapatia SO,6401,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Natore Sadar,Madnagar SO,6403,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Natore Sadar,Natore HO,6400,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Natore,Singra,Singrha UPO,6450,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
Rajshahi,Pabna,Aminpur,,,
Rajshahi,Pabna,Ataikula,,,
Rajshahi,Pabna,Atghoria,Debattar (Afgaria) UPO,6610,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Bera,Bera UPO,6680,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Bera,Kashinathpur SO,6682,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Bera,Nakalia SO,6681,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Bera,Puranbharenga SO,6683,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Bhangura,Bhangora,6640,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Chatmohar,Chat Mohar,6630,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Faridpur,Ban Wari Nagar (Farifpur),6650,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Ishurdi,Dapari EDSO,6621,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Ishurdi,Iswardi UPO,6620,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Ishurdi,Pakshi SO,6622,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Ishurdi,Rajapur Hat SO,6623,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Pabna Sadar,Hemayetpur SO,6602,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Pabna Sadar,Keliko Cotton Mills SO,6601,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Pabna Sadar,Pabna HO,6600,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Santhia,Santhia UPO,6670,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Sujanagar,Sagarkandi SO,6661,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Pabna,Sujanagar,Sujanagar,6660,https://bdpost.gov.bd/pages/static-pages/6922df74933eb65569e22183
Rajshahi,Rajshahi,Airport,,,
Rajshahi,Rajshahi,Bagha,Arhani EDSO,6281,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Bagha,Baga UPO,6280,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Bagmara,Bhabanigonj (Bagmara) UPO,6250,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Bagmara,Taherpur SO,6251,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Belpukur,,,
Rajshahi,Rajshahi,Boalia,,,
Rajshahi,Rajshahi,Chandrima,,,
Rajshahi,Rajshahi,Charghat,Carghat UPO,6270,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Charghat,Sardah SO,6271,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Damkura,,,
Rajshahi,Rajshahi,Durgapur,Durgapur UPO,6240,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Godagari,Godagari UPO,6290,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Godagari,Premtali EDSO,6291,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Karnahar,,,
Rajshahi,Rajshahi,Kasiadanga,,,
Rajshahi,Rajshahi,Katakhali,,,
Rajshahi,Rajshahi,Matihar,,,
Rajshahi,Rajshahi,Mohonpur,Khodemohanpur(Mohanpur) UPO,6220,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Paba,,,
Rajshahi,Rajshahi,Puthia,Puthia UPO,6260,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajpara,,,
Rajshahi,Rajshahi,Rajshahi Sadar,Benodpur Bazar TSO,6206,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajshahi Sadar,Kazia TSO,6204,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajshahi Sadar,Padma Residence TSO,6207,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Cantt. TSO,6202,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Court TSO,6201,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi University (LSG) TSO,6205,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Rajshahi Sadar,Sapura TSC,6203,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Rajshahi,Shah Makhdum,,,
Rajshahi,Rajshahi,Tanore,Tanore UPO,6230,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
Rajshahi,Sirajganj,BB. Bridge (West),,,
Rajshahi,Sirajganj,Belkuchi,Belkuchi UPO,6740,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Belkuchi,Enayetpur EDSO,6743,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Belkuchi,Rajapur EDSO,6742,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Belkuchi,Sohagpur SO,6741,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Belkuchi,Sthal SO,6744,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Chauhali,Khas Kaolia UPO (Chowhali thana at Serajgonj District),1921,https://bdpost.gov.bd/pages/static-pages/6922dd7b933eb65569e15334
Rajshahi,Sirajganj,Enayetpur,,,
Rajshahi,Sirajganj,Kamarkhand,Baidya Jamtoil (Kamarkhand) UPO,6730,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Kazipur,Chargrish,,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Kazipur,Gandai EDSO,6712,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Kazipur,Kazipur UPO,6710,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Kazipur,Kumariyabari,,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Kazipur,Subhagacha EDSO,6711,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Raigonj,Dhangarha (Roygonj) UPO,6720,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Raigonj,Malunga SO,6721,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Salanga,,,
Rajshahi,Sirajganj,Shahjadpur,Jamirta SO,6762,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Shahjadpur,Kalijurihat EDSO,6763,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Shahjadpur,Porjana EDSO,6761,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Shahjadpur,Shahjadpur UPO,6760,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Sirajganj Sadar,Rashidabad SO,6702,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Sirajganj Sadar,Roypur SO,6701,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Sirajganj Sadar,Serajgonj HO,6700,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Tarash,Tarash UPO,6770,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Ullapara,Lahiri Mohanpur SO,6752,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Ullapara,Salap EDSO,6753,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Ullapara,Ullahpara UPO,6750,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rajshahi,Sirajganj,Ullapara,Ullapara RS EDSO,6751,https://bdpost.gov.bd/pages/static-pages/6922ddec933eb65569e1719b
Rangpur,Dinajpur,Birampur,Birampur UPO,5266,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Birganj,Birgonj UPO,5220,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Birol,Biral UPO,5210,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Bochaganj,,,
Rangpur,Dinajpur,Chirirbandar,Chirir Bandar UPO,5240,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Chirirbandar,ranir Bandar EDSO,5241,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur HO,5200,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Rajbati EDSO,5201,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Fulbari,Fulbari UPO,5260,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Ghoraghat,Ghoraghat SO,5291,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Ghoraghat,Osmanpur (Ghoraghat),5290,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Hakimpur,Banla Hili (Hakimpur) UPO,5270,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Kaharol,Maharajgonj (Kaharul) UPO,5226,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Khansama,Khansama UPO,5230,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Khansama,Pakerhat EDSO,5231,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Nawabganj,Daudpur SO,5281,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Nawabganj,Gopalpur SO,5282,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Nawabganj,Nababgonj UPO,5280,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Dinajpur,Parbatipur,Parbatipur UPO,5250,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
Rangpur,Gaibandha,Gaibandha Sadar,Gaiandha HO,5700,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Gobindaganj,Gobindagonj UPO,5740,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Gobindaganj,Mahimagonj SO,5741,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Palashbari,Palashbari UPO,5730,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Phulchari,Bharatkhali SO,5761,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Phulchari,Fulchari UPO,5760,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Sadullapur,Naldanga SO,5711,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Sadullapur,Sadullahpur UPO,5710,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Saghata,Bonarpara (Saghate),5750,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Saghata,Saghata SO,5751,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Sundarganj,Bamandanga SO,5721,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Gaibandha,Sundarganj,Sundargonj UPO,5720,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
Rangpur,Kurigram,Bhurungamari,Bhurungamari UPO,5670,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Charrajibpur,Kodalkati,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Charrajibpur,Rajibpur UPO,5650,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Chilmari,Chilmari UPO,5630,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Chilmari,Jorgach Unit SO,5631,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Chilmari,Naiyarhati,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Kurigram Sadar,Kurigram HO,5600,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Kurigram Sadar,Pandul SO,5601,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Nageshwari,Nageswari UPO,5660,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Phulbari,Fulbari UPO,5680,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rajarhat,Nazim Khan SO,5611,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rajarhat,Rajarhat UPO,5610,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rowmari,Baghurarchar,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rowmari,Char Shoulomari,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rowmari,Dadvanga,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rowmari,Jadurchar,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rowmari,Roumari UPO,5640,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Rowmari,Shoulmari,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Ulipur,Bazar Hat SO,5621,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Ulipur,Tapurchar,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Kurigram,Ulipur,Ulipur UPO,5620,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
Rangpur,Lalmonirhat,Aditmari,Aditmari UPO,5510,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Hatibandha,Hatibanda UPO,5530,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Kaliganj,,,
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Kulaghat EDSO,5502,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat HO,5500,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Mogalhat SO,5501,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Patgram,Baora So,5541,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Patgram,Burimari SO,5542,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Lalmonirhat,Patgram,Patgram UPO,5540,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
Rangpur,Nilphamari,Dimla,Dimla UPO,5350,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Dimla,Ghagakhari Bari SO,5351,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Domar,Chilahati SO,5341,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Domar,Domar UPO,5340,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Jaldhaka,Jaldhaka UPO,5330,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Kishorganj,Kishoregonj UPO,5320,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari HO,5300,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sugar Mills EDSO,5301,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Syedpur,Sayedpur Sattelite Town,5311,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Nilphamari,Syedpur,Sayedpur UPO,5310,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
Rangpur,Panchagarh,Atwari,Chotodab (Atwar) UPO,5040,https://bdpost.gov.bd/pages/static-pages/6922defd933eb65569e1efab
Rangpur,Panchagarh,Boda,Boda UPo,5010,https://bdpost.gov.bd/pages/static-pages/6922defd933eb65569e1efab
Rangpur,Panchagarh,Debiganj,Debigonj UPO,5020,https://bdpost.gov.bd/pages/static-pages/6922defd933eb65569e1efab
Rangpur,Panchagarh,Panchagarh Sadar,Panchaghar HO,5000,https://bdpost.gov.bd/pages/static-pages/6922defd933eb65569e1efab
Rangpur,Panchagarh,Tetulia,Tetulia UPO,5030,https://bdpost.gov.bd/pages/static-pages/6922defd933eb65569e1efab
Rangpur,Rangpur,Badargonj,Badargonj UPO,5430,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Badargonj,Shyampur SO,5431,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Gangachara,Ganga Chara UPO,5410,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Hajirhat,,,
Rangpur,Rangpur,Haragach,,,
Rangpur,Rangpur,Kaunia,Haragacha SO,5441,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Kaunia,Kaonia UPO,5440,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Mahiganj,,,
Rangpur,Rangpur,Mithapukur,Mithapukur UPO,5460,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Parshuram,,,
Rangpur,Rangpur,Pirgacha,Pirgarcha UPO,5450,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Pirgonj,Pirgonj UPO,5470,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Rangpur Sadar,Alamnagar TSO,5402,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Rangpur Sadar,Mahigonj TSO,5403,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
Rangpur,Rangpur,Rangpur Sadar,Rangpur Cadet College SO,5404,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
